date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-03-04,PB,,state,225672,4612,False,4039277,25,5586.94044,0.0204
2021-03-04,PE,,state,304732,11090,False,9616621,26,3168.80534,0.0364
2021-03-04,PI,,state,177307,3425,False,3281480,22,5403.26316,0.0193
2021-03-04,PR,,state,666509,12088,False,11516840,41,5787.25588,0.0181
2021-03-04,RJ,,state,589694,33466,False,17366189,33,3395.64426,0.0568
2021-03-04,RN,,state,173249,3735,False,3534165,24,4902.11974,0.0216
2021-03-04,RO,,state,154111,2991,False,1796460,11,8578.59346,0.0194
2021-03-04,RR,,state,83452,1160,False,631181,14,13221.56402,0.0139
2021-03-04,RS,,state,667449,13021,False,11422973,43,5843.04104,0.0195
2021-03-04,SC,,state,694274,7709,False,7252502,42,9572.88947,0.0111
2021-03-04,SE,,state,153482,2993,False,2318822,28,6618.96428,0.0195
2021-03-04,SP,,state,2080852,60694,False,46289333,35,4495.31645,0.0292
2021-03-04,TO,,state,117728,1565,False,1590248,17,7403.12203,0.0133
2021-03-03,AC,,state,58506,1030,False,894470,12,6540.8566,0.0176
2021-03-03,AL,,state,133220,3034,False,3351543,27,3974.8856,0.0228
2021-03-03,AM,,state,318948,11087,False,4207714,13,7580.07792,0.0348
2021-03-03,AP,,state,84483,1146,False,861773,16,9803.3937,0.0136
2021-03-03,BA,,state,694783,12140,False,14930634,29,4653.40588,0.0175
2021-03-03,CE,,state,434154,11432,False,9187103,23,4725.68992,0.0263
2021-03-03,DF,,state,300919,4900,False,3055149,53,9849.56871,0.0163
2021-03-03,ES,,state,329642,6476,False,4064052,32,8111.1659,0.0196
2021-03-03,GO,,state,406579,8713,False,7113540,52,5715.56496,0.0214
2021-03-03,MA,,state,221032,5127,False,7114598,21,3106.73913,0.0232
2021-03-03,MG,,state,893645,18872,False,21292666,31,4196.96153,0.0211
2021-03-03,MS,,state,185112,3393,False,2809394,50,6589.03664,0.0183
2021-03-03,MT,,state,255712,5904,False,3526220,51,7251.73132,0.0231
2021-03-03,PA,,state,369880,8757,False,8690745,15,4256.02178,0.0237
2021-03-03,PB,,state,223169,4558,False,4039277,25,5524.9739,0.0204
2021-03-03,PE,,state,303047,11068,False,9616621,26,3151.2836,0.0365
2021-03-03,PI,,state,176349,3402,False,3281480,22,5374.06902,0.0193
2021-03-03,PR,,state,661109,11982,False,11516840,41,5740.36802,0.0181
2021-03-03,RJ,,state,587800,33362,False,17366189,33,3384.73801,0.0568
2021-03-03,RN,,state,171576,3700,False,3534165,24,4854.78182,0.0216
2021-03-03,RO,,state,152563,2944,False,1796460,11,8492.42399,0.0193
2021-03-03,RR,,state,83097,1143,False,631181,14,13165.32025,0.0138
2021-03-03,RS,,state,657509,12833,False,11422973,43,5756.02341,0.0195
2021-03-03,SC,,state,688600,7618,False,7252502,42,9494.6544,0.0111
2021-03-03,SE,,state,152986,2984,False,2318822,28,6597.57411,0.0195
2021-03-03,SP,,state,2068616,60381,False,46289333,35,4468.88271,0.0292
2021-03-03,TO,,state,116912,1557,False,1590248,17,7351.80928,0.0133
2021-03-02,AC,,state,58081,1020,False,894470,12,6493.34243,0.0176
2021-03-02,AL,,state,132701,3022,False,3351543,27,3959.40019,0.0228
2021-03-02,AM,,state,318244,11012,False,4207714,13,7563.34675,0.0346
2021-03-02,AP,,state,84177,1144,False,861773,16,9767.88551,0.0136
2021-03-02,BA,,state,689454,12028,False,14930634,29,4617.71416,0.0174
2021-03-02,CE,,state,430184,11348,False,9187103,23,4682.47716,0.0264
2021-03-02,DF,,state,299399,4887,False,3055149,53,9799.81664,0.0163
2021-03-02,ES,,state,328601,6457,False,4064052,32,8085.55107,0.0196
2021-03-02,GO,,state,402554,8678,False,7113540,52,5658.98273,0.0216
2021-03-02,MA,,state,220453,5095,False,7114598,21,3098.60093,0.0231
2021-03-02,MG,,state,887080,18645,False,21292666,31,4166.12931,0.021
2021-03-02,MS,,state,184117,3374,False,2809394,50,6553.61975,0.0183
2021-03-02,MT,,state,253783,5864,False,3526220,51,7197.02684,0.0231
2021-03-02,PA,,state,368310,8709,False,8690745,15,4237.95658,0.0236
2021-03-02,PB,,state,223169,4558,False,4039277,25,5524.9739,0.0204
2021-03-02,PE,,state,301434,11030,False,9616621,26,3134.51055,0.0366
2021-03-02,PI,,state,175550,3387,False,3281480,22,5349.72025,0.0193
2021-03-02,PR,,state,656410,11866,False,11516840,41,5699.5669,0.0181
2021-03-02,RJ,,state,585620,33176,False,17366189,33,3372.18488,0.0567
2021-03-02,RN,,state,170706,3675,False,3534165,24,4830.16498,0.0215
2021-03-02,RO,,state,151188,2916,False,1796460,11,8415.88457,0.0193
2021-03-02,RR,,state,82612,1117,False,631181,14,13088.48017,0.0135
2021-03-02,RS,,state,649678,12654,False,11422973,43,5687.46858,0.0195
2021-03-02,SC,,state,681391,7524,False,7252502,42,9395.25422,0.011
2021-03-02,SE,,state,152367,2976,False,2318822,28,6570.87952,0.0195
2021-03-02,SP,,state,2054867,60014,False,46289333,35,4439.1804,0.0292
2021-03-02,TO,,state,116038,1549,False,1590248,17,7296.8493,0.0133
2021-03-01,AC,,state,57894,1012,False,894470,12,6472.43619,0.0175
2021-03-01,AL,,state,132245,3010,False,3351543,27,3945.79452,0.0228
2021-03-01,AM,,state,316668,10938,False,4207714,13,7525.89173,0.0345
2021-03-01,AP,,state,83885,1142,False,861773,16,9734.00188,0.0136
2021-03-01,BA,,state,686057,11914,False,14930634,29,4594.96228,0.0174
2021-03-01,CE,,state,428314,11333,False,9187103,23,4662.12254,0.0265
2021-03-01,DF,,state,298836,4865,False,3055149,53,9781.38873,0.0163
2021-03-01,ES,,state,327515,6432,False,4064052,32,8058.82897,0.0196
2021-03-01,GO,,state,398652,8545,False,7113540,52,5604.12959,0.0214
2021-03-01,MA,,state,219632,5074,False,7114598,21,3087.06128,0.0231
2021-03-01,MG,,state,883105,18598,False,21292666,31,4147.46091,0.0211
2021-03-01,MS,,state,183105,3350,False,2809394,50,6517.59775,0.0183
2021-03-01,MT,,state,252528,5832,False,3526220,51,7161.43633,0.0231
2021-03-01,PA,,state,366613,8675,False,8690745,15,4218.43007,0.0237
2021-03-01,PB,,state,222259,4526,False,4039277,25,5502.44512,0.0204
2021-03-01,PE,,state,300104,11007,False,9616621,26,3120.68033,0.0367
2021-03-01,PI,,state,174546,3365,False,3281480,22,5319.1243,0.0193
2021-03-01,PR,,state,650236,11686,False,11516840,41,5645.95844,0.018
2021-03-01,RJ,,state,583795,33093,False,17366189,33,3361.67596,0.0567
2021-03-01,RN,,state,169462,3661,False,3534165,24,4794.96571,0.0216
2021-03-01,RO,,state,149513,2870,False,1796460,11,8322.64565,0.0192
2021-03-01,RR,,state,82217,1114,False,631181,14,13025.89907,0.0135
2021-03-01,RS,,state,643672,12470,False,11422973,43,5634.89032,0.0194
2021-03-01,SC,,state,675577,7438,False,7252502,42,9315.08878,0.011
2021-03-01,SE,,state,152003,2969,False,2318822,28,6555.1819,0.0195
2021-03-01,SP,,state,2044699,59546,False,46289333,35,4417.21422,0.0291
2021-03-01,TO,,state,115341,1539,False,1590248,17,7253.01965,0.0133
2021-02-28,AC,,state,57534,998,False,894470,12,6432.18889,0.0173
2021-02-28,AL,,state,131746,2999,False,3351543,27,3930.90585,0.0228
2021-02-28,AM,,state,316088,10860,False,4207714,13,7512.10752,0.0344
2021-02-28,AP,,state,83663,1140,False,861773,16,9708.24103,0.0136
2021-02-28,BA,,state,684037,11819,False,14930634,29,4581.43305,0.0173
2021-02-28,CE,,state,426511,11288,False,9187103,23,4642.49721,0.0265
2021-02-28,DF,,state,296694,4838,False,3055149,53,9711.27758,0.0163
2021-02-28,ES,,state,326305,6405,False,4064052,32,8029.05573,0.0196
2021-02-28,GO,,state,395916,8520,False,7113540,52,5565.66773,0.0215
2021-02-28,MA,,state,219307,5052,False,7114598,21,3082.49321,0.023
2021-02-28,MG,,state,878705,18565,False,21292666,31,4126.79652,0.0211
2021-02-28,MS,,state,181981,3330,False,2809394,50,6477.58912,0.0183
2021-02-28,MT,,state,250889,5806,False,3526220,51,7114.95596,0.0231
2021-02-28,PA,,state,365411,8643,False,8690745,15,4204.59926,0.0237
2021-02-28,PB,,state,221115,4496,False,4039277,25,5474.12322,0.0203
2021-02-28,PE,,state,299475,10996,False,9616621,26,3114.13957,0.0367
2021-02-28,PI,,state,174008,3352,False,3281480,22,5302.72926,0.0193
2021-02-28,PR,,state,647032,11669,False,11516840,41,5618.13831,0.018
2021-02-28,RJ,,state,583044,33080,False,17366189,33,3357.35146,0.0567
2021-02-28,RN,,state,168696,3633,False,3534165,24,4773.29157,0.0215
2021-02-28,RO,,state,148772,2850,False,1796460,11,8281.39786,0.0192
2021-02-28,RR,,state,82126,1100,False,631181,14,13011.48165,0.0134
2021-02-28,RS,,state,640924,12392,False,11422973,43,5610.83354,0.0193
2021-02-28,SC,,state,670603,7358,False,7252502,42,9246.50555,0.011
2021-02-28,SE,,state,151411,2961,False,2318822,28,6529.65169,0.0196
2021-02-28,SP,,state,2041628,59493,False,46289333,35,4410.57986,0.0291
2021-02-28,TO,,state,114467,1532,False,1590248,17,7198.05967,0.0134
2021-02-27,AC,,state,57337,996,False,894470,12,6410.16468,0.0174
2021-02-27,AL,,state,131066,2989,False,3351543,27,3910.61669,0.0228
2021-02-27,AM,,state,315599,10831,False,4207714,13,7500.48601,0.0343
2021-02-27,AP,,state,83505,1139,False,861773,16,9689.90674,0.0136
2021-02-27,BA,,state,680904,11729,False,14930634,29,4560.44934,0.0172
2021-02-27,CE,,state,424599,11280,False,9187103,23,4621.68542,0.0266
2021-02-27,DF,,state,295615,4831,False,3055149,53,9675.96016,0.0163
2021-02-27,ES,,state,325315,6397,False,4064052,32,8004.69581,0.0197
2021-02-27,GO,,state,395714,8517,False,7113540,52,5562.82807,0.0215
2021-02-27,MA,,state,219233,5032,False,7114598,21,3081.45309,0.023
2021-02-27,MG,,state,874884,18431,False,21292666,31,4108.85138,0.0211
2021-02-27,MS,,state,181528,3319,False,2809394,50,6461.46464,0.0183
2021-02-27,MT,,state,250526,5786,False,3526220,51,7104.66165,0.0231
2021-02-27,PA,,state,364643,8591,False,8690745,15,4195.76227,0.0236
2021-02-27,PB,,state,219723,4471,False,4039277,25,5439.6616,0.0203
2021-02-27,PE,,state,298859,10974,False,9616621,26,3107.734,0.0367
2021-02-27,PI,,state,173691,3335,False,3281480,22,5293.06898,0.0192
2021-02-27,PR,,state,643344,11635,False,11516840,41,5586.11564,0.0181
2021-02-27,RJ,,state,582164,33035,False,17366189,33,3352.28414,0.0567
2021-02-27,RN,,state,166895,3587,False,3534165,24,4722.33187,0.0215
2021-02-27,RO,,state,147999,2832,False,1796460,11,8238.36879,0.0191
2021-02-27,RR,,state,82049,1100,False,631181,14,12999.2823,0.0134
2021-02-27,RS,,state,638996,12343,False,11422973,43,5593.95527,0.0193
2021-02-27,SC,,state,668811,7314,False,7252502,42,9221.79684,0.0109
2021-02-27,SE,,state,150533,2955,False,2318822,28,6491.78764,0.0196
2021-02-27,SP,,state,2037267,59428,False,46289333,35,4401.15869,0.0292
2021-02-27,TO,,state,113924,1526,False,1590248,17,7163.91406,0.0134
2021-02-26,AC,,state,56731,986,False,894470,12,6342.41506,0.0174
2021-02-26,AL,,state,130583,2979,False,3351543,27,3896.20542,0.0228
2021-02-26,AM,,state,313911,10784,False,4207714,13,7460.36922,0.0344
2021-02-26,AP,,state,83279,1136,False,861773,16,9663.68174,0.0136
2021-02-26,BA,,state,674384,11625,False,14930634,29,4516.78073,0.0172
2021-02-26,CE,,state,422782,11259,False,9187103,23,4601.9077,0.0266
2021-02-26,DF,,state,294911,4819,False,3055149,53,9652.91709,0.0163
2021-02-26,ES,,state,324226,6388,False,4064052,32,7977.89989,0.0197
2021-02-26,GO,,state,395386,8500,False,7113540,52,5558.21715,0.0215
2021-02-26,MA,,state,218435,5012,False,7114598,21,3070.23672,0.0229
2021-02-26,MG,,state,869230,18276,False,21292666,31,4082.29763,0.021
2021-02-26,MS,,state,180986,3306,False,2809394,50,6442.17223,0.0183
2021-02-26,MT,,state,249969,5769,False,3526220,51,7088.8657,0.0231
2021-02-26,PA,,state,363916,8577,False,8690745,15,4187.39705,0.0236
2021-02-26,PB,,state,218307,4451,False,4039277,25,5404.60582,0.0204
2021-02-26,PE,,state,297404,10945,False,9616621,26,3092.60394,0.0368
2021-02-26,PI,,state,173290,3326,False,3281480,22,5280.84889,0.0192
2021-02-26,PR,,state,638096,11539,False,11516840,41,5540.54758,0.0181
2021-02-26,RJ,,state,579542,32909,False,17366189,33,3337.18584,0.0568
2021-02-26,RO,,state,147377,2817,False,1796460,11,8203.74514,0.0191
2021-02-26,RR,,state,81776,1100,False,631181,14,12956.03005,0.0135
2021-02-26,RS,,state,632019,12226,False,11422973,43,5532.8766,0.0193
2021-02-26,SC,,state,663699,7242,False,7252502,42,9151.31082,0.0109
2021-02-26,SE,,state,150042,2947,False,2318822,28,6470.6131,0.0196
2021-02-26,SP,,state,2026125,59129,False,46289333,35,4377.08835,0.0292
2021-02-26,TO,,state,113594,1517,False,1590248,17,7143.16258,0.0134
2021-02-25,AC,,state,56257,982,False,894470,12,6289.42279,0.0175
2021-02-25,AL,,state,129917,2969,False,3351543,27,3876.33398,0.0229
2021-02-25,AM,,state,312339,10728,False,4207714,13,7423.00926,0.0343
2021-02-25,AP,,state,83062,1135,False,861773,16,9638.50109,0.0137
2021-02-25,BA,,state,669821,11488,False,14930634,29,4486.21941,0.0172
2021-02-25,CE,,state,420369,11184,False,9187103,23,4575.64262,0.0266
2021-02-25,DF,,state,293782,4805,False,3055149,53,9615.96308,0.0164
2021-02-25,ES,,state,323043,6362,False,4064052,32,7948.79101,0.0197
2021-02-25,GO,,state,391196,8452,False,7113540,52,5499.31539,0.0216
2021-02-25,MA,,state,218156,4994,False,7114598,21,3066.3152,0.0229
2021-02-25,MG,,state,862502,18135,False,21292666,31,4050.6999,0.021
2021-02-25,MS,,state,180058,3293,False,2809394,50,6409.14019,0.0183
2021-02-25,MT,,state,248444,5747,False,3526220,51,7045.61825,0.0231
2021-02-25,PA,,state,362488,8519,False,8690745,15,4170.96578,0.0235
2021-02-25,PB,,state,217121,4433,False,4039277,25,5375.24413,0.0204
2021-02-25,PE,,state,295681,10926,False,9616621,26,3074.68704,0.037
2021-02-25,PI,,state,172525,3305,False,3281480,22,5257.53623,0.0192
2021-02-25,PR,,state,633553,11467,False,11516840,41,5501.101,0.0181
2021-02-25,RJ,,state,579118,32771,False,17366189,33,3334.74431,0.0566
2021-02-25,RN,,state,166305,3587,False,3534165,24,4705.63768,0.0216
2021-02-25,RO,,state,146426,2801,False,1796460,11,8150.8077,0.0191
2021-02-25,RR,,state,81281,1092,False,631181,14,12877.60563,0.0134
2021-02-25,RS,,state,624693,12149,False,11422973,43,5468.74268,0.0194
2021-02-25,SC,,state,657649,7165,False,7252502,42,9067.89133,0.0109
2021-02-25,SE,,state,149637,2940,False,2318822,28,6453.14733,0.0196
2021-02-25,SP,,state,2014529,58873,False,46289333,35,4352.03722,0.0292
2021-02-25,TO,,state,112823,1509,False,1590248,17,7094.67957,0.0134
2021-02-24,AC,,state,55881,975,False,894470,12,6247.38672,0.0174
2021-02-24,AL,,state,129445,2959,False,3351543,27,3862.25091,0.0229
2021-02-24,AM,,state,310919,10642,False,4207714,13,7389.26172,0.0342
2021-02-24,AP,,state,82868,1131,False,861773,16,9615.98936,0.0136
2021-02-24,BA,,state,664904,11388,False,14930634,29,4453.28711,0.0171
2021-02-24,CE,,state,416790,11104,False,9187103,23,4536.68583,0.0266
2021-02-24,DF,,state,292714,4791,False,3055149,53,9581.00571,0.0164
2021-02-24,ES,,state,321630,6340,False,4064052,32,7914.02275,0.0197
2021-02-24,GO,,state,388554,8431,False,7113540,52,5462.17495,0.0217
2021-02-24,MA,,state,217302,4977,False,7114598,21,3054.31171,0.0229
2021-02-24,MG,,state,853459,17974,False,21292666,31,4008.22988,0.0211
2021-02-24,MS,,state,179144,3270,False,2809394,50,6376.60649,0.0183
2021-02-24,MT,,state,246469,5716,False,3526220,51,6989.60927,0.0232
2021-02-24,PA,,state,360629,8435,False,8690745,15,4149.57521,0.0234
2021-02-24,PB,,state,215527,4419,False,4039277,25,5335.78163,0.0205
2021-02-24,PE,,state,294479,10911,False,9616621,26,3062.18785,0.0371
2021-02-24,PI,,state,171668,3289,False,3281480,22,5231.41997,0.0192
2021-02-24,PR,,state,627907,11358,False,11516840,41,5452.07713,0.0181
2021-02-24,RJ,,state,577183,32574,False,17366189,33,3323.60197,0.0564
2021-02-24,RN,,state,164761,3577,False,3534165,24,4661.94985,0.0217
2021-02-24,RO,,state,145427,2787,False,1796460,11,8095.19833,0.0192
2021-02-24,RR,,state,80923,1083,False,631181,14,12820.88656,0.0134
2021-02-24,RS,,state,619385,12029,False,11422973,43,5422.27492,0.0194
2021-02-24,SC,,state,652895,7114,False,7252502,42,9002.34154,0.0109
2021-02-24,SE,,state,149077,2930,False,2318822,28,6428.99714,0.0197
2021-02-24,SP,,state,2002640,58528,False,46289333,35,4326.35311,0.0292
2021-02-24,TO,,state,112054,1503,False,1590248,17,7046.32233,0.0134
2021-02-23,AC,,state,55590,973,False,894470,12,6214.85349,0.0175
2021-02-23,AL,,state,129046,2949,False,3351543,27,3850.34595,0.0229
2021-02-23,AM,,state,309311,10573,False,4207714,13,7351.0462,0.0342
2021-02-23,AP,,state,82606,1127,False,861773,16,9585.58692,0.0136
2021-02-23,BA,,state,660506,11320,False,14930634,29,4423.8309,0.0171
2021-02-23,CE,,state,414492,11072,False,9187103,23,4511.6725,0.0267
2021-02-23,DF,,state,291353,4775,False,3055149,53,9536.45796,0.0164
2021-02-23,ES,,state,320183,6323,False,4064052,32,7878.41789,0.0197
2021-02-23,GO,,state,385847,8383,False,7113540,52,5424.12076,0.0217
2021-02-23,MA,,state,216647,4962,False,7114598,21,3045.10529,0.0229
2021-02-23,MG,,state,847763,17774,False,21292666,31,3981.47888,0.021
2021-02-23,MS,,state,178250,3246,False,2809394,50,6344.78468,0.0182
2021-02-23,MT,,state,244610,5694,False,3526220,51,6936.88993,0.0233
2021-02-23,PA,,state,359289,8383,False,8690745,15,4134.15651,0.0233
2021-02-23,PB,,state,214207,4404,False,4039277,25,5303.10251,0.0206
2021-02-23,PE,,state,292913,10887,False,9616621,26,3045.90355,0.0372
2021-02-23,PI,,state,171032,3274,False,3281480,22,5212.03847,0.0191
2021-02-23,PR,,state,623440,11293,False,11516840,41,5413.29045,0.0181
2021-02-23,RJ,,state,573275,32403,False,17366189,33,3301.09847,0.0565
2021-02-23,RN,,state,163472,3563,False,3534165,24,4625.47731,0.0218
2021-02-23,RO,,state,144184,2745,False,1796460,11,8026.0067,0.019
2021-02-23,RR,,state,80472,1074,False,631181,14,12749.43321,0.0133
2021-02-23,RS,,state,612191,11932,False,11422973,43,5359.29657,0.0195
2021-02-23,SC,,state,648017,7044,False,7252502,42,8935.08199,0.0109
2021-02-23,SE,,state,148627,2921,False,2318822,28,6409.59073,0.0197
2021-02-23,SP,,state,1990554,58199,False,46289333,35,4300.24343,0.0292
2021-02-23,TO,,state,111370,1496,False,1590248,17,7003.31018,0.0134
2021-02-22,AC,,state,54969,968,False,894470,12,6145.4269,0.0176
2021-02-22,AL,,state,128501,2940,False,3351543,27,3834.08478,0.0229
2021-02-22,AM,,state,307164,10522,False,4207714,13,7300.02087,0.0343
2021-02-22,AP,,state,82374,1125,False,861773,16,9558.66568,0.0137
2021-02-22,BA,,state,655481,11254,False,14930634,29,4390.17526,0.0172
2021-02-22,CE,,state,411904,11008,False,9187103,23,4483.50258,0.0267
2021-02-22,DF,,state,290771,4766,False,3055149,53,9517.40815,0.0164
2021-02-22,ES,,state,318812,6298,False,4064052,32,7844.68309,0.0198
2021-02-22,GO,,state,383150,8331,False,7113540,52,5386.20715,0.0217
2021-02-22,MA,,state,216210,4949,False,7114598,21,3038.96299,0.0229
2021-02-22,MG,,state,842377,17733,False,21292666,31,3956.18379,0.0211
2021-02-22,MS,,state,177158,3241,False,2809394,50,6305.91508,0.0183
2021-02-22,MT,,state,242846,5651,False,3526220,51,6886.86469,0.0233
2021-02-22,PA,,state,357595,8353,False,8690745,15,4114.66451,0.0234
2021-02-22,PB,,state,213227,4379,False,4039277,25,5278.84074,0.0205
2021-02-22,PE,,state,291189,10863,False,9616621,26,3027.97625,0.0373
2021-02-22,PI,,state,170355,3260,False,3281480,22,5191.40754,0.0191
2021-02-22,PR,,state,617165,11156,False,11516840,41,5358.80502,0.0181
2021-02-22,RJ,,state,572866,32256,False,17366189,33,3298.74332,0.0563
2021-02-22,RN,,state,162499,3542,False,3534165,24,4597.94605,0.0218
2021-02-22,RO,,state,143085,2721,False,1796460,11,7964.83083,0.019
2021-02-22,RR,,state,80097,1061,False,631181,14,12690.02077,0.0132
2021-02-22,RS,,state,606414,11820,False,11422973,43,5308.72304,0.0195
2021-02-22,SC,,state,641840,6988,False,7252502,42,8849.91138,0.0109
2021-02-22,SE,,state,148372,2914,False,2318822,28,6398.59377,0.0196
2021-02-22,SP,,state,1978477,57842,False,46289333,35,4274.15318,0.0292
2021-02-22,TO,,state,110761,1490,False,1590248,17,6965.01426,0.0135
2021-02-21,AC,,state,54786,963,False,894470,12,6124.96786,0.0176
2021-02-21,AL,,state,128192,2932,False,3351543,27,3824.86514,0.0229
2021-02-21,AM,,state,306003,10462,False,4207714,13,7272.42869,0.0342
2021-02-21,AP,,state,82018,1121,False,861773,16,9517.3555,0.0137
2021-02-21,BA,,state,653335,11191,False,14930634,29,4375.80213,0.0171
2021-02-21,CE,,state,410907,10968,False,9187103,23,4472.65041,0.0267
2021-02-21,DF,,state,289820,4757,False,3055149,53,9486.28037,0.0164
2021-02-21,ES,,state,317739,6276,False,4064052,32,7818.28087,0.0198
2021-02-21,GO,,state,380286,8288,False,7113540,52,5345.9459,0.0218
2021-02-21,MA,,state,215942,4936,False,7114598,21,3035.19609,0.0229
2021-02-21,MG,,state,840315,17714,False,21292666,31,3946.4997,0.0211
